No.,Z1,Z2
206,-1.2981046511312495,-2.042817328317373
53,3.3869895002876063,1.0037283624161892
89,4.007943019063724,1.555637114139124
24,-0.7400353668981433,0.7086398367185343
203,-1.254686494690074,0.12991005897939517
163,-0.5540771125282525,-2.0402052954889296
174,-2.0268414406276647,-1.2429450667321413
218,-2.2850243087115745,0.8263656166074387
179,-1.1145912980455819,0.8852634601087372
171,-0.6497399587289989,-1.4186592017901614
225,-1.7005887687837096,1.1991641302265914
43,-2.366368819067704,1.1949638073952535
37,-1.6082862931905921,1.3857128079290524
168,-2.1411969636159616,-1.1205883267467986
148,3.131531919365036,-1.2152958959924784
130,2.096092257828523,0.5214764210324552
200,-0.9848832982241212,0.16087555636265527
58,2.148619993544583,-1.6508852601043353
209,-1.3709817358393421,0.05665924001180842
138,2.9306305182046306,1.2905400891843553
198,-1.343473220179282,-0.3596228369372047
30,-2.840613683666939,0.7676856649005956
63,1.3646957576777197,-0.5749882018944588
51,-0.18847535874481453,1.0988653415301
20,-1.924912034773872,0.3655143565147515
159,-0.847310508709208,-2.0505152946594856
204,-1.2684812633098292,-1.0651888716152353
84,1.6637402554362535,-0.6464331069167449
94,2.869639921083204,0.10819407158140022
183,-1.2659903361496603,-0.45007940597836077
62,-0.2762228131738901,0.4039568981623104
140,1.3501096971240996,-1.4139434988800397
95,1.7210601795167126,-1.6160223862272465
155,-1.0536781675478328,-0.9034964160879153
156,-1.7802144932882922,-0.4788715827424788
103,1.600231210602723,0.22320343671864343
35,-1.6430929275683772,0.001694231778952817
12,-1.3052906795893873,1.2600763424682357
132,1.6265459323510674,2.4901909584471764
13,-1.309935945030958,0.8238827604495561
134,4.454036273019749,0.20063906103935786
70,-0.03643378093474431,-0.08226530149233846
92,0.9874931806266893,0.4417131561559692
117,2.237014916655966,0.8757373824005564
112,1.4992685298220936,-0.4285869388847544
55,0.7588953974450685,-0.9600712754715558
188,-0.5758648300579062,-0.8029085891207778
22,-2.0627680167830484,1.1442854206144057
233,-1.783394739852657,-0.37694810696573244
151,-1.7405473505830575,-0.23549243946577414
9,-1.7568739155881574,0.6136040778465705
221,-0.0844814976935078,-2.024781750748658
11,-1.3572713031979464,0.9093182804381444
29,-1.5225571829783509,1.299636168397362
176,-0.9433734380383971,-0.3880659256339297
158,-2.0354712778120336,1.8235251786065716
201,-1.9335167299854494,1.2130702137538893
91,4.349493246289462,1.398795507128116
108,3.5973361007620146,1.3404635533452354
223,-1.088138592902201,-1.4295670455036114
219,-1.0921260149173044,0.3355414687306398
165,-0.9538750061264037,-0.2561182116861869
162,0.6001890273756318,-1.3643089442689924
78,2.6210278258114426,-1.2203996259501162
154,-1.276164513971079,-0.7620458124739847
146,4.1156776838019855,0.6166067094850501
177,-1.82864231010677,-0.8462293444336626
170,-1.874179180748683,-0.09384365506867795
67,0.1005741940667158,-0.20232241768130843
